% Model,Comsol Modeling.mph
% Version,COMSOL 6.2.0.290
% Date,"Nov 27 2025, 03:12"
% Dimension,3
% Nodes,13552
% Expressions,2
% Description,"Electric potential, Impedance"
% Length unit,m
% x,y,z,V (V) @ freq=520,ec.Z11 (Ω) @ freq=520
36.99999999999994,94.80384757729334,3,0.035898372052600956-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
33,98.26794919243113,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
32.00000000000001,100.00000000000003,3.000000000000001,0.03589837205260096-2.5962511685895304E-5i,0.1794918602630089-1.2981255842947948E-4i
27.50000000000002,97.40192378864666,2.5000000000000013,0.035898372052600956-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
27.999999999999986,96.53589838486224,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947945E-4i
27,98.26794919243113,3,0.035898372052600956-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
26,96.53589838486225,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
29,98.2679491924311,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
31,98.26794919243112,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
30,100,3,0.03589837205260096-2.5962511685895304E-5i,0.1794918602630089-1.2981255842947948E-4i
28,100,2.9999999999999996,0.03589837205260096-2.5962511685895304E-5i,0.1794918602630089-1.2981255842947948E-4i
77.48333950160446,69.00000000000014,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
75.75128869403561,66.99999999999945,2.5000000000000036,0.035898372052600956-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
75.7512886940359,65.99999999999935,3,0.035898372052600956-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
75.75128869403545,67.99999999999986,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
74.01923788646664,66.9999999999992,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
77.48333950160449,66.99999999999963,3,0.035898372052600956-2.59625116858953E-5i,0.1794918602630089-1.2981255842947948E-4i
74.31098782717383,73.02117869233935,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
72.96915990797558,74.36606333370126,3,0.035898372052600956-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
74.0261767593845,71.07213403326867,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
70.99999999999973,77.48333950160475,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
71.94183970131735,75.89619443364923,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
70.9393453436793,74.14749217019207,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
69.99999999999987,79.21539030917369,3,0.035898372052600956-2.59625116858953E-5i,0.1794918602630089-1.2981255842947948E-4i
69.0000000000002,77.48333950160497,3,0.035898372052600956-2.59625116858953E-5i,0.1794918602630089-1.2981255842947948E-4i
68.00000000000091,75.75128869403605,3,0.035898372052600956-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
67.00000000000084,77.48333950160449,3,0.035898372052600956-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
69.99999999999976,75.7512886940361,3,0.03589837205260096-2.59625116858953E-5i,0.1794918602630089-1.2981255842947948E-4i
79.21539030917327,62.00000000000049,3,0.035898372052600956-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
79.21539030917323,59.999999999999716,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
77.48333950160414,61.000000000000135,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
74.08934602390181,69.06348190384611,3,0.035898372052600956-2.59625116858953E-5i,0.1794918602630089-1.2981255842947948E-4i
72.40672687487796,70.08883655100749,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
77.48333950160469,63.00000000000077,3,0.03589837205260096-2.59625116858953E-5i,0.1794918602630089-1.2981255842947948E-4i
75.75128869403534,62.000000000000924,3,0.035898372052600956-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
75.75128869403622,64.00000000000053,3,0.035898372052600956-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
77.48333950160495,64.99999999999983,3,0.035898372052600956-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
74.01923788646754,64.99999999999966,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947945E-4i
62.00000000000003,82.67949192431138,3,0.035898372052600956-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
61.0000000000002,84.41154273188016,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
62.00000000000002,86.14359353944903,3,0.035898372052600956-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
60.000000000000206,86.14359353944893,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
61.0000000000001,87.87564434701787,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
60.0000000000001,89.60769515458671,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
61.00000000000004,91.3397459621556,3,0.03589837205260096-2.59625116858953E-5i,0.1794918602630089-1.2981255842947948E-4i
57.99999999999996,89.60769515458662,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
59.00000000000009,87.87564434701775,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
59.00000000000018,84.4115427318799,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
49.99999999999997,86.143593539449,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
51.99999999999993,86.14359353944897,3,0.03589837205260096-2.59625116858953E-5i,0.1794918602630089-1.2981255842947948E-4i
51.95384615384609,86.23266929839195,2.5118666513127974,0.03589837205260094-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947943E-4i
52.999999999999964,87.87564434701784,3,0.035898372052600956-2.59625116858953E-5i,0.1794918602630089-1.2981255842947948E-4i
54.00000000000001,86.14359353944897,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
50.99999999999992,84.4115427318801,3,0.035898372052600956-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
52.9333333333333,84.52839566061428,2.5017964071856404,0.03589837205260095-2.59625116858953E-5i,0.1794918602630089-1.2981255842947945E-4i
52.99999999999998,84.41154273188006,3,0.035898372052600956-2.59625116858953E-5i,0.1794918602630089-1.2981255842947948E-4i
54.999999999999915,84.41154273188016,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
62.99999999999974,80.94744111674245,3,0.03589837205260096-2.5962511685895304E-5i,0.1794918602630089-1.2981255842947948E-4i
63.999999999999545,79.21539030917334,3,0.03589837205260096-2.59625116858953E-5i,0.1794918602630089-1.2981255842947948E-4i
62.00000000000005,79.2153903091738,3,0.035898372052600956-2.59625116858953E-5i,0.1794918602630089-1.2981255842947948E-4i
61.00000000000041,80.94744111674248,3,0.035898372052600956-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
60.00000000000042,82.67949192431115,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
66.00000000000064,75.75128869403513,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
64.9999999999998,77.48333950160414,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
66.00000000000036,79.21539030917317,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
68.00000000000048,79.21539030917366,3,0.035898372052600956-2.59625116858953E-5i,0.1794918602630089-1.2981255842947948E-4i
67.00000000000044,80.94744111674231,3,0.035898372052600956-2.59625116858953E-5i,0.1794918602630089-1.2981255842947948E-4i
62.00000000000004,75.75128869403643,3,0.035898372052600956-2.59625116858953E-5i,0.1794918602630089-1.2981255842947948E-4i
60.00000000000159,75.7512886940355,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
61.000000000000824,77.48333950160492,3,0.035898372052600956-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
62.9999999999994,77.48333950160485,3,0.035898372052600956-2.59625116858953E-5i,0.1794918602630089-1.2981255842947948E-4i
63.99999999999899,75.75128869403548,3,0.03589837205260096-2.59625116858953E-5i,0.1794918602630089-1.2981255842947948E-4i
57.99999999999992,86.1435935394488,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
56.999999999999815,87.87564434701778,3,0.035898372052600956-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
54.999999999999964,87.8756443470179,3,0.035898372052600956-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
55.999999999999794,86.143593539449,3,0.035898372052600956-2.59625116858953E-5i,0.1794918602630089-1.2981255842947948E-4i
56.99999999999968,84.41154273187998,3,0.035898372052600956-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
40.00000000000006,93.07179676972447,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
45.000000000000036,91.3397459621556,3,0.035898372052600956-2.59625116858953E-5i,0.1794918602630089-1.2981255842947948E-4i
46.000000000000036,89.60769515458676,3,0.035898372052600956-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
44.00000000000003,89.60769515458671,3,0.035898372052600956-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
37.999999999999986,93.07179676972443,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947945E-4i
42.99999999999999,94.80384757729337,3,0.035898372052600956-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
44.000000000000014,93.07179676972447,3,0.035898372052600956-2.59625116858953E-5i,0.1794918602630089-1.2981255842947948E-4i
43,91.3397459621556,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
41.999999999999986,93.07179676972447,3,0.03589837205260096-2.5962511685895304E-5i,0.1794918602630089-1.2981255842947948E-4i
41.00000000000002,91.3397459621556,3,0.035898372052600956-2.59625116858953E-5i,0.1794918602630089-1.2981255842947948E-4i
39.00000000000007,91.33974596215555,3,0.035898372052600956-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
40.00000000000009,89.60769515458671,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
35.999999999999915,93.07179676972447,3,0.035898372052600956-2.59625116858953E-5i,0.1794918602630089-1.2981255842947948E-4i
34,93.0717967697245,3,0.035898372052600956-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
32.000000000000014,96.53589838486224,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
33.000000000000014,94.80384757729337,3,0.03589837205260096-2.59625116858953E-5i,0.1794918602630089-1.2981255842947948E-4i
32.00000000000003,93.0717967697245,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
36.99999999999991,91.33974596215555,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
34.99999999999993,91.33974596215563,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
35.999999999999844,89.60769515458672,3,0.035898372052600956-2.59625116858953E-5i,0.1794918602630089-1.2981255842947948E-4i
29.5,90.47372055837117,2.4999999999999867,0.035898372052600956-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
30,89.60769515458671,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
31.00000000000003,91.3397459621556,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
29,91.3397459621556,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947945E-4i
48.99999999999994,84.41154273188012,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947945E-4i
45.00000000000008,87.87564434701785,3,0.035898372052600956-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
46.000000000000064,86.14359353944903,3,0.035898372052600956-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
47.00000000000001,84.41154273188017,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
74.01923788646702,63.000000000001485,3,0.03589837205260096-2.59625116858953E-5i,0.1794918602630089-1.2981255842947948E-4i
84.41154273188005,48.000000000000064,2.4999999999999867,0.035898372052600956-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
84.41154273188005,46.99999999999998,3,0.035898372052600956-2.59625116858953E-5i,0.1794918602630089-1.2981255842947948E-4i
84.41154273188006,49.000000000000114,3,0.035898372052600956-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
82.67949192431112,48.000000000000064,3,0.035898372052600956-2.59625116858953E-5i,0.1794918602630089-1.2981255842947948E-4i
86.14359353944893,48.00000000000004,3,0.035898372052600956-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
79.2153903091735,50.00000000000031,3,0.035898372052600956-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
79.21539030917361,51.999999999999936,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
80.94744111674244,51.00000000000012,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
77.48333950160479,51.00000000000022,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
84.41154273188013,52.99999999999993,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
82.67949192431121,53.99999999999989,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
82.6794919243113,51.99999999999997,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
91.3397459621556,47.000000000000014,3,0.03589837205260096-2.59625116858953E-5i,0.1794918602630089-1.2981255842947948E-4i
86.14359353944899,50.000000000000085,3,0.035898372052600956-2.59625116858953E-5i,0.1794918602630089-1.2981255842947948E-4i
86.14359353944901,51.99999999999998,3,0.035898372052600956-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
84.41154273188016,51.00000000000006,3,0.035898372052600956-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
74.01923788646673,58.99999999999899,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
74.01923788646599,61.00000000000027,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
75.75128869403525,59.999999999999474,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
77.48333950160452,58.99999999999948,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
82.67949192431121,56,3,0.03589837205260096-2.59625116858953E-5i,0.1794918602630089-1.2981255842947948E-4i
82.67949192431125,57.99999999999988,3,0.035898372052600956-2.59625116858953E-5i,0.1794918602630089-1.2981255842947948E-4i
80.94744111674228,54.99999999999994,3,0.035898372052600956-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
80.94744111674238,56.99999999999997,3,0.035898372052600956-2.59625116858953E-5i,0.1794918602630089-1.2981255842947948E-4i
80.94744111674231,58.99999999999973,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
77.48333950160449,54.99999999999993,3,0.035898372052600956-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
77.48333950160469,52.999999999999716,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
75.75128869403564,53.999999999999645,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
79.21539030917343,53.99999999999981,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
79.21539030917354,57.99999999999979,3,0.035898372052600956-2.59625116858953E-5i,0.1794918602630089-1.2981255842947948E-4i
77.48333950160469,57,3,0.035898372052600956-2.59625116858953E-5i,0.1794918602630089-1.2981255842947948E-4i
79.21539030917344,56.000000000000036,3,0.03589837205260096-2.59625116858953E-5i,0.1794918602630089-1.2981255842947948E-4i
75.75128869403588,57.9999999999996,3,0.035898372052600956-2.59625116858953E-5i,0.1794918602630089-1.2981255842947948E-4i
74.01923788646707,57.00000000000004,3,0.035898372052600956-2.59625116858953E-5i,0.1794918602630089-1.2981255842947948E-4i
75.7512886940357,56.00000000000014,3,0.03589837205260096-2.59625116858953E-5i,0.1794918602630089-1.2981255842947948E-4i
74.01923788646664,54.999999999999936,3,0.035898372052600956-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
72.28718707889794,56.00000000000036,3,0.03589837205260096-2.59625116858953E-5i,0.1794918602630089-1.2981255842947948E-4i
72.28718707889834,57.99999999999922,3,0.035898372052600956-2.59625116858953E-5i,0.1794918602630089-1.2981255842947948E-4i
80.9474411167424,52.99999999999985,3,0.035898372052600956-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
77.48333950160445,49.00000000000039,3,0.035898372052600956-2.59625116858953E-5i,0.1794918602630089-1.2981255842947948E-4i
79.21539030917329,48.0000000000001,3,0.03589837205260096-2.59625116858953E-5i,0.1794918602630089-1.2981255842947948E-4i
77.4833395016044,46.99999999999986,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
93.0717967697245,40,3,0.03589837205260096-2.5962511685895304E-5i,0.1794918602630089-1.2981255842947948E-4i
93.0717967697245,39.99999999999997,2.5000000000000013,0.03589837205260094-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947943E-4i
94.80384757729337,38.99999999999998,3,0.035898372052600956-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
93.0717967697245,37.99999999999997,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
94.80384757729337,41,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
93.07179676972447,41.999999999999986,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
90.47372055837117,42.49999999999999,2.5000000000000138,0.035898372052600956-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
89.60769515458672,41.99999999999998,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
91.3397459621556,43.00000000000001,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
89.60769515458674,44.00000000000002,3,0.035898372052600956-2.59625116858953E-5i,0.1794918602630089-1.2981255842947948E-4i
91.3397459621556,40.999999999999986,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
91.3397459621556,38.999999999999986,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947945E-4i
91.3397459621556,45,3,0.035898372052600956-2.59625116858953E-5i,0.1794918602630089-1.2981255842947948E-4i
87.87564434701785,45.00000000000001,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
84.4115427318801,45,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947945E-4i
82.67949192431121,45.99999999999994,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
86.14359353944897,45.99999999999998,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
87.87564434701784,43.00000000000001,3,0.03589837205260096-2.59625116858953E-5i,0.1794918602630089-1.2981255842947948E-4i
94.80384757729338,36.999999999999986,3,0.035898372052600956-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
96.53589838486224,40,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
96.53589838486225,36,3,0.03589837205260096-2.5962511685895304E-5i,0.1794918602630089-1.2981255842947948E-4i
96.53589838486225,34,3,0.035898372052600956-2.59625116858953E-5i,0.1794918602630089-1.2981255842947948E-4i
94.80384757729338,35,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
93.0717967697245,36,3,0.035898372052600956-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
80.94744111674224,46.999999999999936,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
79.21539030917343,45.99999999999986,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
80.94744111674235,44.99999999999997,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
91.33974596215563,36.99999999999997,3,0.035898372052600956-2.59625116858953E-5i,0.1794918602630089-1.2981255842947948E-4i
94.80384757729338,33,3,0.03589837205260096-2.5962511685895304E-5i,0.1794918602630089-1.2981255842947948E-4i
96.53589838486225,32,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
94.80384757729337,31,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
93.0717967697245,34,3,0.035898372052600956-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
91.33974596215563,35,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947945E-4i
100,30.000000000000007,3,0.03589837205260096-2.59625116858953E-5i,0.1794918602630089-1.2981255842947948E-4i
98.26794919243112,31,3,0.03589837205260096-2.59625116858953E-5i,0.1794918602630089-1.2981255842947948E-4i
96.53589838486225,30,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
96.53589838486224,26,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
96.53589838486225,28,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
98.26794919243112,27,3,0.035898372052600956-2.59625116858953E-5i,0.1794918602630089-1.2981255842947948E-4i
98.26794919243113,29,3,0.035898372052600956-2.59625116858953E-5i,0.1794918602630089-1.2981255842947948E-4i
100.00000000000003,28.000000000000007,3.000000000000001,0.03589837205260096-2.5962511685895304E-5i,0.1794918602630089-1.2981255842947948E-4i
100,26,2.9999999999999996,0.03589837205260096-2.5962511685895304E-5i,0.1794918602630089-1.2981255842947948E-4i
93.0717967697245,32,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947945E-4i
91.33974596215562,32.00000000000003,2.4999999999999822,0.035898372052600956-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
91.33974596215563,31.000000000000014,3,0.035898372052600956-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
91.33974596215563,33,3,0.035898372052600956-2.59625116858953E-5i,0.1794918602630089-1.2981255842947948E-4i
89.60769515458676,32.000000000000014,3,0.035898372052600956-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
89.60769515458675,34,3,0.035898372052600956-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
94.80384757729337,27,3,0.035898372052600956-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
94.80384757729338,29,3,0.035898372052600956-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
93.0717967697245,30,3,0.035898372052600956-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
93.0717967697245,28.000000000000014,3,0.03589837205260096-2.59625116858953E-5i,0.1794918602630089-1.2981255842947948E-4i
91.3397459621556,27.00000000000003,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
91.33974596215563,29.000000000000014,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
96.53589838486225,24,3,0.035898372052600956-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
98.26794919243112,25,3,0.03589837205260096-2.5962511685895304E-5i,0.1794918602630089-1.2981255842947948E-4i
98.26794919243112,23,3,0.035898372052600956-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
100.00000000000003,24.000000000000007,3.000000000000001,0.03589837205260096-2.59625116858953E-5i,0.1794918602630089-1.2981255842947948E-4i
94.80384757729337,24.999999999999986,3,0.03589837205260096-2.5962511685895304E-5i,0.1794918602630089-1.2981255842947948E-4i
94.80384757729338,23,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
93.0717967697245,23.99999999999997,3,0.035898372052600956-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
93.07179676972447,26.000000000000014,3,0.035898372052600956-2.59625116858953E-5i,0.1794918602630089-1.2981255842947948E-4i
96.53589838486225,22,3,0.035898372052600956-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
100,22,3.0000000000000004,0.03589837205260096-2.59625116858953E-5i,0.1794918602630089-1.2981255842947948E-4i
98.26794919243113,15,3,0.03589837205260096-2.5962511685895304E-5i,0.1794918602630089-1.2981255842947948E-4i
98.26794919243112,15.000000000000002,2.500000000000007,0.03589837205260094-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947943E-4i
96.53589838486224,14.000000000000014,3,0.03589837205260096-2.59625116858953E-5i,0.1794918602630089-1.2981255842947948E-4i
96.53589838486225,16,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947945E-4i
98.26794919243112,17,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
100,16,3.0000000000000004,0.03589837205260096-2.5962511685895304E-5i,0.1794918602630089-1.2981255842947948E-4i
98.26794919243112,13,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
100,14,3,0.03589837205260096-2.5962511685895304E-5i,0.1794918602630089-1.2981255842947948E-4i
98.26794919243113,21,3,0.03589837205260096-2.59625116858953E-5i,0.1794918602630089-1.2981255842947948E-4i
96.53589838486225,20,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
98.26794919243112,19,3,0.035898372052600956-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
100,20,3,0.03589837205260096-2.5962511685895304E-5i,0.1794918602630089-1.2981255842947948E-4i
100,18,3,0.03589837205260096-2.5962511685895304E-5i,0.1794918602630089-1.2981255842947948E-4i
100,12.000000000000002,2.9999999999999996,0.03589837205260096-2.5962511685895304E-5i,0.1794918602630089-1.2981255842947948E-4i
98.26794919243113,11,3,0.035898372052600956-2.59625116858953E-5i,0.1794918602630089-1.2981255842947948E-4i
0,100,3,0.03589837205260096-2.5962511685895304E-5i,0.1794918602630089-1.2981255842947948E-4i
1.4481192983392077,98.72200185750171,3,0.03589837205260095-2.5962511685895298E-5i,0.1794918602630089-1.2981255842947948E-4i
